x2,y2
20.48772286,31.4958752
-11.04807764,5.747258271
-3.057828392,16.49458916
11.10800292,8.481284739
43.58218042,47.60779754
26.38439529,40.75740219
34.01273011,36.91878283
29.59830555,45.54697631
7.239435838,16.1129069
10.31741247,29.12732478
6.619050871,13.09038634
25.28498094,40.1228928
20.2379459,31.55645687
9.48463929,29.92945386
20.94405143,29.19201902
1.514585913,11.39233385
5.403116363,13.31306098
13.0926339,14.67355793
27.43921387,44.59810646
7.301156106,30.05086203
9.605016859,26.76410029
17.23818483,21.98931019
24.56243178,31.12352447
21.9742127,44.58901704
7.264504381,17.32710406
-11.03994104,-11.44615746
7.558669902,11.92929623
15.29934142,11.64218449
18.5415021,30.26397633
8.755887543,19.31748815
12.96923122,25.26821124
3.883229184,14.73963644
-5.40678996,8.975143841
10.01208646,24.67262634
12.24030022,24.77165662
14.00091249,36.75386144
17.32889377,19.27489393
22.80568978,38.31800068
14.35952379,42.57142303
16.93946155,16.42000765
7.337534843,11.18334539
5.1415624,6.721883572
27.40858008,47.55048911
18.6646937,38.79132742
7.017672108,10.69533027
20.14068409,16.83258985
8.975391815,2.57656012
15.56788029,22.86347803
5.811438115,25.15277964
2.983225664,7.707199667
4.62743039,35.7842257
16.17976819,7.557499043
20.69814374,21.63449647
5.333078858,17.30612657
22.68818197,25.10785328
-12.76863557,1.682381871
3.808481481,12.49211077
12.99605376,3.348957223
27.19380889,46.35939019
7.268172402,14.16782171
11.11380211,16.98013597
13.68012036,14.61428234
-0.197830824,2.207081983
-9.770479999,-1.310722257
30.03930464,32.44762021
20.82580133,25.36689349
14.51629404,22.11082945
5.33958699,15.34138777
29.22633331,41.53969072
18.51829715,8.048688436
-3.707762711,-0.813298174
7.573239811,13.24970467
14.37661583,29.70670566
-17.36836605,-24.29838568
6.08670335,19.90605525
23.32626464,53.70390453
18.86834618,31.31507284
7.91005904,35.11403901
19.11363535,39.44625199
24.44849632,39.19214028
6.579755246,28.35508387
18.17137022,31.21254124
19.77246701,17.07394676
23.43527858,36.29084291
8.113953569,13.82772406
20.62227821,29.08760989
5.272352267,15.43406654
7.60020971,25.88623333
15.29563929,26.49980316
21.50201962,34.9461768
28.2172779,39.5062022
20.9155094,41.66459619
26.54776861,30.49072274
3.483996078,6.314643357
23.28297643,31.08093255
12.4217478,7.630237278
7.44981536,11.10412725
19.74926029,25.98414203
13.86139333,34.8616194
14.53583904,35.72537261
21.18370278,33.0841497
11.9705109,18.57766273
3.075192365,16.94618774
14.08022205,27.46857672
16.85668229,20.58800401
10.95755717,32.05559081
15.28146642,21.16735812
21.90902241,40.50822137
20.09676701,27.42138969
36.95837447,61.88855746
24.43050778,16.14875928
26.79371791,37.14144712
14.20221979,39.46034092
27.92447864,37.34546936
13.9697187,21.02753598
10.96208396,3.349144236
27.44714137,37.91404207
20.44348304,21.16373388
34.95325948,65.01322182
33.91482901,57.12457091
18.59629813,23.38395505
12.03007167,28.12945991
5.854631041,26.17352306
0.781556169,40.6958149
18.02933974,31.77861989
19.33511518,22.38166966
17.91574002,26.26372029
9.866604722,17.19793318
3.642654002,3.035891711
8.410318463,26.9154472
0.185545893,13.53435362
32.00842404,27.49098747
25.44432526,7.730646469
9.799267143,22.49877539
19.73150754,23.07678101
7.908717293,19.00590071
8.012733022,20.81300263
16.6485655,34.05822857
21.06556862,33.04529092
9.511862634,25.17201669
1.115867485,15.67826475
14.94731683,37.22762882
23.23325182,36.63152859
4.563828268,4.686281251
8.090612694,4.403279529
-7.109822152,-5.376786202
17.2767081,23.17493782
25.84531297,26.78894514
22.57553177,37.06628741
-6.216211565,0.398424329
20.82106018,11.85916943
8.172268347,25.4608055
16.51315097,41.43255734
10.95670903,30.48141791
17.01632817,25.72149131
27.9686048,60.3589904
15.33102568,-0.344256706
12.78595746,15.80947312
24.16123446,22.17663597
16.83156412,27.72302623
13.9490635,32.3415265
7.390297833,23.1923463
12.95720329,24.87330133
13.8032287,12.01590713
1.120262017,12.13511897
14.40537305,37.52544351
25.67787682,32.10358544
24.06264444,40.93915881
9.357309034,5.926521905
21.66227254,30.38326459
26.10209155,38.89022947
4.647915012,1.554468602
14.06308902,15.14692109
-3.254931082,-4.710698936
30.61686034,41.32062124
11.312458,15.49974175
15.49261325,21.84394706
15.90303196,24.10047457
16.78075646,21.84802833
23.67163955,30.75558205
7.68241358,15.84900363
15.32130967,38.09071801
26.41747568,40.00421674
5.575677007,24.55087633
24.48539435,31.98556991
25.67137446,23.45779885
-0.545722277,-13.56202595
30.10573484,45.10294934
4.638271823,19.51181783
12.64107046,44.8021826
30.84846229,56.16588982
5.613101916,19.15517308
3.778073479,6.152104881
7.434297924,10.74113258
16.17559502,40.09783077
21.60113163,31.09577438
24.27944001,25.92593308
11.2941842,18.22769161
37.99766439,54.21815297
22.55168692,24.00743113
21.63726424,26.08977502
31.81450932,32.89907566
16.75667929,28.14790913
-17.78658226,-4.437198073
-1.000507421,9.119859903
11.96236344,22.08439062
23.75884715,45.47511636
7.693186126,12.7415779
11.20469677,28.60114951
27.97370303,49.64227866
11.57571766,16.35624775
22.2613616,33.1610896
24.64133362,54.77828879
0.728105695,22.54071938
10.72019595,24.47405776
24.28280354,50.67114987
36.83231261,27.42745714
23.09172865,25.41005684
21.37429189,20.53264398
23.53045195,33.77480405
17.1389305,27.59717241
7.378561145,10.71176231
14.95163485,17.88574907
21.48944707,40.18205367
14.59054971,37.45986693
28.05762043,36.38896205
17.95683086,24.71999098
3.558597231,13.37161573
12.80229076,19.26558567
25.04322451,35.7629186
8.969115337,24.48289057
28.7421301,38.24937029
15.79976855,37.74019012
8.730244089,3.586983946
11.7379845,33.55455153
12.95112168,41.33040908
13.1133735,30.72246459
7.548016577,8.565971073
-1.668901959,5.827059377
16.89653042,24.01554835
1.565453274,15.71446483
33.50356252,32.83353136
27.99869167,43.43070464
4.539421975,9.536103307
16.63510056,23.43853936
33.77583682,31.16892503
29.44088842,33.81155048
15.84632005,29.39757182
10.03522665,37.36489152
13.82688122,9.190500287
19.87329381,30.53533089
6.682125822,35.111562
11.98719036,17.27865493
26.95518836,36.21026571
-3.550305362,14.46830805
22.62536046,40.10390102
25.07029594,37.17904957
8.608250506,21.25873258
3.72832427,10.94057005
30.37667932,30.8102726
15.61204051,51.68412699
-8.990567351,0.182936579
0.256525211,26.78725638
11.96896481,28.01355071
20.29499905,37.40200791
9.153323812,-3.385435624
19.35007713,31.4603946
26.40531503,26.23342289
21.17852516,17.16668623
25.22323011,66.10227308
18.80329309,26.13369607
-2.669720116,7.022415346
-3.031625575,13.97670642
15.69484253,42.02161563
14.00500339,22.62176968
32.31608991,38.52187494
16.45615471,44.05593866
15.86766067,29.89484954
19.69374932,37.34351552
-7.697596744,2.781126315
10.30664103,25.57193694
7.686928654,33.98064719
10.99718849,7.747561041
19.55507929,27.00187846
-3.521321982,12.92166292
7.907915531,18.38080016
11.85029589,23.44937065
3.449748102,26.22104761
22.54796619,11.60902436
20.24193614,21.04079317
-0.906444723,5.643820556
8.140870349,7.081127093
-0.965428445,12.24695539
37.65683658,50.88617571
17.28377401,45.06121542
-5.915954306,-3.702329544
15.12817245,16.18762272
16.17419136,35.32051873
10.64468352,50.09824096
29.64089099,41.15078739
16.99789785,26.93579231
13.39211195,43.73023053
16.81687563,20.07874836
19.84277582,47.00033415
28.26972094,29.22270727
17.26736251,25.63945411
18.51944315,31.02468785
17.49253937,22.45375839
-12.64035455,-6.650603246
3.846314036,23.35834633
14.21185284,25.42730852
14.13790217,13.08751424
32.57163561,33.44644484
8.159932294,8.673944087
0.86269509,17.37022503
-6.242293572,7.755104727
9.646434006,27.41703756
18.95702228,43.91845102
2.593690452,22.53644697
9.290493377,26.14801102
8.016476159,9.985961635
12.44106737,19.29833333
14.53118198,26.65516518
12.94961853,25.77708423
16.17857751,28.40700507
23.74772219,36.5282541
9.272024394,18.21383951
9.254982446,24.76853032
7.693831862,14.16412825
24.50087459,32.68329137
40.11054203,63.34722167
0.591405145,12.95816462
-5.409122208,-6.677974396
8.176916725,18.89033284
19.54038658,27.67673833
9.182655787,18.02381832
21.68988074,37.0655834
25.39548438,24.49555086
17.25032344,18.14417741
17.09918054,22.07170365
18.6028525,45.49499735
19.29073411,22.44838305
-7.085443536,17.00721954
14.72494743,45.91383499
33.16515318,45.49097214
13.82256684,27.73062189
22.29849986,9.147099935
7.725925372,-1.788529207
16.69946992,16.19016508
12.16335792,31.59110464
16.87110067,20.00711694
17.25319603,42.13942037
7.29945747,25.25671123
18.22806443,24.39611451
0.728654131,0.015520894
26.58747787,19.63420207
15.91511062,31.96371178
13.77604859,21.08500953
12.24122072,33.81258808
23.28218181,25.14407183
25.53136992,37.36311923
2.757295708,11.66597019
17.31323922,13.3518637
13.99840247,29.22447452
17.79537979,47.11908035
23.4613593,35.42331975
8.285388454,34.65846065
15.52932587,20.50697708
22.96306221,19.35356119
18.51664484,12.75245453
17.70112004,37.37317152
11.28172468,26.63637162
10.48627322,28.69339694
24.30705087,31.84652407
10.18461391,15.28681126
4.357644189,9.347316118
23.19821755,43.32582135
10.92012965,11.267647
16.36859045,14.60424032
17.89032775,14.57771266
-0.156675225,8.490404797
26.91519013,41.4062173
11.83599711,8.305190865
21.50802088,36.59382588
1.241360919,20.68589906
22.70008809,22.38200733
30.28313518,39.51011451
33.0233842,21.74994464
8.488877822,19.39531242
12.07903248,14.30625352
26.83981075,46.65284712
13.12240014,22.18567107
21.75786514,34.05276424
18.8866453,42.74599228
1.586876091,30.09184139
-1.195940151,-3.375116957
28.05921585,27.40536111
16.52253832,47.45683529
-14.78898017,3.382671826
3.266726616,21.20410967
22.58142403,33.76790785
14.66105465,29.57217231
10.78949273,30.00611596
23.65817802,36.82102705
8.608256652,15.83305254
15.43396315,27.14274394
2.761193794,19.97394966
18.12097896,7.197462703
15.03011754,35.80122796
20.58242024,28.96997091
11.00767431,31.74968841
22.09598846,41.87591076
11.80551498,27.29538215
15.24631072,29.22202368
8.089836655,11.153292
11.31926726,13.49586197
10.27702002,5.859299056
29.26944137,41.6978269
21.37657056,30.59303047
8.268739757,28.7438711
-5.444019397,-4.485454505
17.56499918,28.80485003
20.18129504,23.73857986
19.32520439,40.4559836
16.75786559,31.12548294
18.29590477,30.29051197
23.95549657,37.84013535
16.23194088,26.44664607
7.06661919,18.20584126
42.2091689,60.25664006
10.69848844,33.94937881
20.60211051,39.93705716
13.61546653,9.835523737
3.211162948,1.850225122
39.49100685,40.14213383
24.6561028,17.38642731
-7.577267128,5.904208473
1.60425717,14.6683443
15.03148162,22.45122585
18.88434515,27.21852228
2.725340704,-0.625910775
6.59944829,6.999633771
20.36455288,22.19182839
12.94545602,11.58383924
23.30323601,32.32732562
12.09822759,17.06388442
23.13407864,34.59662178
8.541442801,19.33607594
5.103860831,22.0142647
26.5278408,40.86643758
6.399032323,14.70304412
15.60122148,28.2236679
21.40334834,45.79956435
12.34940667,25.27845324
7.375055886,14.87705991
28.78464251,34.8725967
12.09189387,3.969528506
23.55647153,20.61146019
26.05938702,36.10170563
12.22449057,14.37749981
3.276919411,4.119910404
20.15422071,45.21510113
27.3016374,33.29628151
19.36683263,36.11494363
15.82706282,33.16982943
20.35870809,14.7427195
-5.085571145,0.427293754
14.38081235,20.18418365
-6.715243363,-0.123278997
35.91477234,55.8060548
7.88263476,14.36167608
5.805019135,10.85332303
31.30511072,36.92056608
9.50816287,17.94971194
22.92906943,41.06538968
31.9598682,55.68038933
5.693412566,3.684653944
19.61047219,47.33523395
29.46283122,47.74255173
28.89132328,45.68827265
20.19227767,32.69502746
30.9577034,27.1410623
17.18216958,25.24723704
5.812060905,23.35335933
-8.433088269,-7.429990741
7.022763734,20.26067525
16.17068636,36.28891261
14.04426897,10.97939041
10.0407429,24.92889014
17.55321416,39.11029906
21.85808838,34.19157651
32.28088273,43.41444889
16.11049311,31.08037443
7.557398067,10.63441098
8.746633612,16.29151936
9.864408117,26.01034412
19.17183625,29.09862706
25.29749495,29.26325106
7.874544897,13.20054101
10.078235,31.41777478
18.51138262,39.72236313
25.05263067,48.67605398
21.02474678,12.35588723
21.37209456,26.60295135
20.10777693,30.87714781
14.97545665,42.4206349
19.66179035,29.69402226
10.7316463,21.25309309
13.64454219,20.02726316
0.298279169,14.81756893
2.481885091,4.766821852
4.176337093,24.53751105
14.36720921,21.25990559
22.70712809,27.03226895
4.292556431,23.95084432
17.1086734,34.23808448
24.69239297,24.73117899
14.08483203,32.96641357
3.035877253,28.501383
21.16116414,42.60412055
7.675849106,9.406533619
-0.0365208,13.08377839
11.43108181,39.67561634
26.75981281,50.60694051
23.53955595,30.27141243
31.3593819,37.58417023
3.99302642,15.44347082
10.26271039,22.83645018
10.10442665,24.58444179
0.812681836,10.63339979
12.98555303,34.72821651
16.10213349,24.93609029
19.69726135,18.41498902
29.19242973,28.34563946
20.38110378,27.054567
3.538696406,-1.519334889
7.35532046,21.09940585
-6.383562387,4.766646049
18.55977663,37.68219821
15.16511837,20.98133066
17.69984769,44.22296414
24.06801641,39.16110841
1.466408353,22.16045899
24.88549308,33.98231053
28.99169515,18.05774442
9.438917257,27.20123033
19.93569867,40.26825972
31.83098074,53.24788232
15.53722143,8.324764596
14.60916163,29.01552236
13.05869336,16.2255697
-3.533663001,0.109249097
15.84504483,30.12432271
5.600218953,16.62055635
14.6409333,23.00105832
20.37092636,15.63985015
1.177596432,16.04931673
13.94119991,18.70737039
27.08606438,37.96962071
16.74040582,35.1138124
13.72792822,33.35284957
13.3425981,10.58707924
7.247903138,23.94978608
25.62809325,36.52224616
4.439410942,20.86412623
16.18029917,26.9585712
12.53578278,35.61316907
20.41955058,23.43135707
24.88270179,35.03970131
6.009065344,12.41600907
8.964917465,15.69429515
23.93683781,34.09003258
10.89059314,29.35133943
-19.0002822,7.550336986
21.48119035,36.81189892
-0.804398716,15.52987518
23.26707326,38.47869937
17.80549852,29.12981891
24.88560602,15.2630148
7.37472451,26.0346176
20.31528692,28.71739699
17.94067224,19.02820968
20.23909271,32.13985732
0.726596801,9.12487702
22.47194773,17.90395052
4.364846621,10.13238121
21.30333487,19.17221073
12.8206908,14.89760444
17.81026869,10.44724289
11.73354423,27.84883326
19.7073931,29.56591299
6.488808283,22.51359042
22.99828996,31.04217665
3.735627852,5.277125333
18.57584377,22.22421102
8.085606532,14.55718555
30.32705995,44.45310296
13.38669833,25.37275686
5.90905642,17.01806919
18.06374729,30.68809423
26.78845927,33.06273578
13.0893224,30.44806666
23.19119317,52.2508902
15.85296782,32.5207649
-0.556577617,-12.83734294
8.227041263,23.59911949
23.50068087,24.6244395
19.61126197,44.72153332
18.93210081,28.04546212
17.98045659,32.80894486
9.462798718,12.43832529
22.38479517,25.03358552
12.88473618,14.72807435
-0.637324101,6.112187737
30.32957307,45.32787628
1.923556037,10.46188304
16.95339763,21.72555265
7.318909246,5.474289216
21.02981285,34.34217553
28.09086038,40.36676394
14.8938349,21.7457658
14.30738123,15.83326306
22.5494884,14.45218411
13.72511883,37.09681557
8.72538144,25.48724595
-4.095030746,5.758919043
28.73191456,38.07304198
1.30678962,15.84634684
28.3710838,48.22976932
4.233320659,25.60792277
20.03277667,33.36282862
15.29169359,17.30857723
13.72403879,25.94316788
10.70175682,19.70526731
5.561939188,8.413661965
18.713245,25.91107527
18.39659542,24.16717902
19.20385599,34.81397911
9.014290389,29.18264356
13.92344513,18.34618169
35.67453497,54.96682403
9.744884346,26.53910228
14.80486812,28.97477933
4.631393739,1.551944828
33.56370651,43.40879108
-0.333315015,8.101531086
-6.464121295,7.271778602
29.51837578,35.65318124
28.19381868,49.72269183
16.81553968,16.74412038
30.67578877,31.80130853
18.72008146,23.0096261
-2.754044263,0.446252688
9.417819705,20.84827969
16.79787023,42.17578854
24.21454501,21.6278713
19.495451,24.40258396
22.19361616,17.37287354
10.11234501,35.52327277
24.8452757,39.47301053
15.83850871,30.29424706
-1.875507592,40.84985581
26.14326421,31.8678018
8.398156485,8.149633301
16.49506613,1.404342953
18.85489757,40.66092884
12.55732753,19.6283002
14.94483446,31.72761413
21.72176713,27.9424988
20.74048149,12.03226019
29.22299097,40.40605813
3.744870266,17.12585183
4.424209041,16.41564882
26.74876256,57.33446911
24.33112689,27.27224362
21.28685079,23.89001765
19.43911354,9.305783783
32.98371393,38.85790823
15.38278105,25.10522444
21.88109304,29.04553811
0.834687779,-1.063877409
19.26050833,29.19550148
19.25193698,22.7735322
16.62224182,28.13119859
1.343504418,17.37971478
21.9521549,33.90536983
20.88948125,12.28995066
18.23416847,34.22312171
3.819324501,23.33491127
23.5904408,22.46776651
23.75062776,21.44609852
19.14918886,36.00416365
18.60479433,30.59667486
18.42789685,26.62374016
17.27636176,26.28983158
23.0279595,10.91312208
28.09834372,37.01798526
-3.06234999,-6.326862181
4.090830308,14.23903375
-5.819888804,4.825812893
19.22460328,32.32303099
12.71723968,20.60900217
17.71828295,26.13832943
21.26089346,41.20154237
12.4954329,38.99386031
11.28968163,28.27221214
29.70438033,30.96703883
30.09542511,39.36176147
19.05685893,30.01751063
28.28316249,31.60024256
-8.35888011,-9.889908558
31.27909694,66.05606765
26.41502062,51.35672126
34.58815428,52.06516853
15.83470133,28.18481861
11.8996295,12.89377666
1.578559948,26.687807
5.057517175,10.65036959
5.319921554,22.76757378
-10.85810058,11.49172551
4.896249846,16.79223753
28.32317509,29.24206549
27.7320366,27.6387283
24.60616446,44.35914591
18.67512179,27.621092
30.0965602,29.21963303
18.28391436,32.2145033
21.72243576,22.06253651
11.35050739,32.16497214
5.362485738,26.15024873
26.11315443,40.67644269
-0.754892948,8.799784097
15.20404136,34.93088241
22.60793271,23.80350665
10.30579799,27.98371252
12.6731698,24.18474275
7.847811587,-0.396862723
18.44301587,9.812533496
23.58880533,39.32936348
9.944747017,29.60633831
20.7630106,28.51224292
0.249969534,17.6140856
20.98121471,22.29524433
1.44274986,19.72530196
14.30339656,32.60336975
21.05153418,33.69661118
28.0332244,26.58623813
6.424805735,8.761916001
32.81189197,55.29379601
15.16796692,32.55499617
8.83811966,22.12440531
26.06081623,29.28728987
19.29444444,46.2781043
19.05447284,35.49471086
22.15763595,41.12600172
8.392719508,3.306009589
10.26167235,19.21772509
3.282855732,24.47111591
18.61016935,26.2812758
22.26180413,35.60597972
17.75292409,18.79380155
30.91426528,44.4095491
25.16652798,56.14291261
4.605268812,6.269523376
7.552139289,16.07229131
2.764699043,4.887510972
14.57343361,31.6615495
7.821112079,0.737416163
19.20148097,37.86836192
10.05542683,14.2280981
-8.328989671,-13.25727389
10.00692442,48.3715817
8.385774549,6.296453312
23.59088815,42.05403283
6.675006414,12.29056164
6.289556764,5.781670286
21.23481114,47.71453603
19.25158025,18.4766202
0.584176447,13.47496957
13.55517494,21.43798423
-1.369015465,15.20640145
6.20627379,11.04045698
14.33068817,41.62236866
6.279986806,11.9377716
17.02247106,26.99244979
18.09249473,41.06559155
22.74660418,26.54941895
16.55886564,39.56978674
10.82241663,27.99911734
32.4647068,37.28858047
4.064632893,-0.130358381
17.42582206,29.88444338
27.89478502,42.4071477
12.65905643,25.51948385
9.013148901,20.56150354
-1.8486619,15.75198446
23.83733872,15.22949956
12.94405464,20.94037843
-4.89676277,0.825096966
14.89971561,12.80312507
0.475148184,14.99225721
20.36741099,32.68555289
38.16308267,47.46559735
-2.14705933,19.19766767
24.17505642,27.03097202
22.50719824,33.08545761
27.41648804,41.73534745
17.39996376,15.9290183
2.068733736,16.51953814
15.21113904,7.282244189
29.31971058,66.4242117
17.67808143,30.27429723
13.14643702,31.73497245
17.96951259,16.17064343
25.1997641,51.81132724
8.407413267,18.08645883
17.27783148,34.26701359
14.07332948,22.83618464
3.836664206,13.47879088
19.75336205,42.60265061
14.96136966,16.11769516
16.14467228,19.9482315
15.26816704,14.40142137
13.09688604,24.12280233
19.92761084,37.04276202
22.72857292,27.55326696
-2.222718754,5.277977757
7.677125183,16.59618998
6.33805129,12.83854386
6.933045683,32.09664706
19.49829441,39.08383384
15.03985842,24.93585487
11.93479966,12.3028535
20.25671865,19.31078011
11.54082269,15.21685209
12.56595582,24.59186215
32.99546375,35.27247495
13.32588094,18.82795581
3.169649113,1.222556198
4.486710621,13.88767627
20.72180792,23.86261612
24.23971591,27.22962361
21.09554053,38.26509707
16.00544043,38.23397535
2.487281916,-3.317376595
23.82829844,22.7260848
1.985115637,15.73249671
39.79372459,39.02048495
35.22931935,51.56929504
4.605817137,5.541889752
4.044396348,12.3472381
17.43835081,14.17200553
28.98357705,44.41452668
48.86666847,70.40162598
16.58300679,27.0084626
8.78227575,2.337348837
29.30774334,38.78977414
14.51788983,22.88313471
14.75400962,19.48793005
17.79064293,16.9481498
5.617376081,17.36789231
23.56668151,41.99004759
19.6171672,35.60359114
28.94328097,32.86786602
-10.28259282,-1.329021038
26.50177564,49.82299564
17.03253456,24.39770113
22.08172066,25.72782508
1.173797014,13.28352184
19.08729979,19.31601264
1.242044862,15.62229169
8.378661957,17.70482005
13.8070609,8.160771544
15.80781664,22.03489604
4.547169979,22.09229078
13.38680137,39.4924163
0.024481298,17.66262237
23.56494527,60.09769396
28.71115904,28.30438347
17.87769941,27.50171385
0.871655005,19.33356246
30.69092651,42.44308161
3.198993283,18.30093976
10.16251822,46.68885887
23.69936629,35.28773981
30.58766554,42.34885289
25.33606676,29.74583557
18.1326928,38.54430747
13.59090553,8.872881874
13.65573399,8.397467758
18.46128787,25.81768379
18.01294712,19.27393795
5.941538133,21.08433788
14.33878968,25.27575315
12.55139223,6.81165446
18.07344249,15.59476496
29.7530416,34.29105045
23.47616566,39.2277132
13.88478371,20.90969643
18.72219375,8.67597143
30.92832356,31.46137973
7.494910587,15.43217113
34.11253113,34.54463749
23.73321631,8.454453113
17.47725833,21.49488576
17.85014109,23.5688173
9.996864953,21.06539714
6.872147379,11.9487685
24.59403853,55.39382895
19.37969479,16.86762512
21.62800518,20.92936085
-2.248014249,7.54195624
22.30385321,34.16502372
36.28366534,41.80260269
10.86426113,19.03502332
12.45055617,22.79970629
14.84073175,11.51229065
12.86929292,15.94494558
